algoritmo,linguagem,caso,tempo
selection,Java,auto_nomes_sisu_quase_ordenados.4894.in,0.2575
selection,Java,auto_nomes_sisu_embaralhados.4894.in,0.275
selection,Java,auto_nomes_sisu_quase_ordenados.4776.in,0.2575
selection,Java,auto_nomes_sisu_embaralhados.4776.in,0.2625
selection,Java,auto_nomes_sisu_quase_ordenados.4658.in,0.2475
selection,Java,auto_nomes_sisu_embaralhados.4658.in,0.2575
selection,Java,auto_nomes_sisu_quase_ordenados.4540.in,0.2525
selection,Java,auto_nomes_sisu_embaralhados.4540.in,0.2425
selection,Java,auto_nomes_sisu_quase_ordenados.4422.in,0.2375
selection,Java,auto_nomes_sisu_embaralhados.4422.in,0.245
selection,Java,auto_nomes_sisu_quase_ordenados.4304.in,0.235
selection,Java,auto_nomes_sisu_embaralhados.4304.in,0.2575
selection,Java,auto_nomes_sisu_quase_ordenados.4186.in,0.2225
selection,Java,auto_nomes_sisu_embaralhados.4186.in,0.2375
selection,Java,auto_nomes_sisu_quase_ordenados.4068.in,0.2275
selection,Java,auto_nomes_sisu_embaralhados.4068.in,0.2325
selection,Java,auto_nomes_sisu_quase_ordenados.3950.in,0.265
selection,Java,auto_nomes_sisu_embaralhados.3950.in,0.22
selection,Java,auto_nomes_sisu_quase_ordenados.3832.in,0.2225
selection,Java,auto_nomes_sisu_embaralhados.3832.in,0.225
selection,Java,auto_nomes_sisu_quase_ordenados.3714.in,0.22
selection,Java,auto_nomes_sisu_embaralhados.3714.in,0.22
selection,Java,auto_nomes_sisu_quase_ordenados.3596.in,0.2225
selection,Java,auto_nomes_sisu_embaralhados.3596.in,0.2225
selection,Java,auto_nomes_sisu_quase_ordenados.3478.in,0.2075
selection,Java,auto_nomes_sisu_embaralhados.3478.in,0.21
selection,Java,auto_nomes_sisu_quase_ordenados.3360.in,0.215
selection,Java,auto_nomes_sisu_embaralhados.3360.in,0.2075
selection,Java,auto_nomes_sisu_quase_ordenados.3242.in,0.2025
selection,Java,auto_nomes_sisu_embaralhados.3242.in,0.2225
selection,Java,auto_nomes_sisu_quase_ordenados.3124.in,0.19
selection,Java,auto_nomes_sisu_embaralhados.3124.in,0.2
selection,Java,auto_nomes_sisu_quase_ordenados.3006.in,0.2075
selection,Java,auto_nomes_sisu_embaralhados.3006.in,0.195
selection,Java,auto_nomes_sisu_quase_ordenados.2888.in,0.1825
selection,Java,auto_nomes_sisu_embaralhados.2888.in,0.215
selection,Java,auto_nomes_sisu_quase_ordenados.2770.in,0.195
selection,Java,auto_nomes_sisu_embaralhados.2770.in,0.19
selection,Java,auto_nomes_sisu_quase_ordenados.2652.in,0.195
selection,Java,auto_nomes_sisu_embaralhados.2652.in,0.1775
selection,Java,auto_nomes_sisu_quase_ordenados.2534.in,0.1875
selection,Java,auto_nomes_sisu_embaralhados.2534.in,0.1825
selection,Java,auto_nomes_sisu_quase_ordenados.2416.in,0.1975
selection,Java,auto_nomes_sisu_embaralhados.2416.in,0.1775
selection,Java,auto_nomes_sisu_quase_ordenados.2298.in,0.17
selection,Java,auto_nomes_sisu_embaralhados.2298.in,0.1725
selection,Java,auto_nomes_sisu_quase_ordenados.2180.in,0.1825
selection,Java,auto_nomes_sisu_embaralhados.2180.in,0.165
selection,Java,auto_nomes_sisu_quase_ordenados.2062.in,0.17
selection,Java,auto_nomes_sisu_embaralhados.2062.in,0.1875
selection,Java,auto_nomes_sisu_quase_ordenados.1944.in,0.1625
selection,Java,auto_nomes_sisu_embaralhados.1944.in,0.1625
selection,Java,auto_nomes_sisu_quase_ordenados.1826.in,0.1675
selection,Java,auto_nomes_sisu_embaralhados.1826.in,0.165
selection,Java,auto_nomes_sisu_quase_ordenados.1708.in,0.16
selection,Java,auto_nomes_sisu_embaralhados.1708.in,0.1625
selection,Java,auto_nomes_sisu_quase_ordenados.1590.in,0.155
selection,Java,auto_nomes_sisu_embaralhados.1590.in,0.1575
selection,Java,auto_nomes_sisu_quase_ordenados.1472.in,0.16
selection,Java,auto_nomes_sisu_embaralhados.1472.in,0.155
selection,Java,auto_nomes_sisu_quase_ordenados.1354.in,0.155
selection,Java,auto_nomes_sisu_embaralhados.1354.in,0.1525
selection,Java,auto_nomes_sisu_quase_ordenados.1236.in,0.15
selection,Java,auto_nomes_sisu_embaralhados.1236.in,0.1525
selection,Java,auto_nomes_sisu_quase_ordenados.1118.in,0.15
selection,Java,auto_nomes_sisu_embaralhados.1118.in,0.165
selection,Java,auto_nomes_sisu_quase_ordenados.1000.in,0.1425
selection,Java,auto_nomes_sisu_embaralhados.1000.in,0.145
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.100000.in,59.025
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.100000.in,60.5625
selection,Java,auto_inteiros_identicos_37.100000.in,6.5975
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.100000.in,29.1375
selection,Java,auto_inteiros_aleatorios_0-1000000.100000.in,67.4475
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.95000.in,51.9625
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.95000.in,48.88
selection,Java,auto_inteiros_identicos_37.95000.in,5.1025
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.95000.in,24.7875
selection,Java,auto_inteiros_aleatorios_0-1000000.95000.in,54.805
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.90000.in,40.3025
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.90000.in,44.2725
selection,Java,auto_inteiros_identicos_37.90000.in,5.1
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.90000.in,20.8975
selection,Java,auto_inteiros_aleatorios_0-1000000.90000.in,41.8025
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.85000.in,34.55
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.85000.in,32.6275
selection,Java,auto_inteiros_identicos_37.85000.in,4.3075
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.85000.in,17.215
selection,Java,auto_inteiros_aleatorios_0-1000000.85000.in,28.85
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.80000.in,24.3625
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.80000.in,26.53
selection,Java,auto_inteiros_identicos_37.80000.in,3.8875
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.80000.in,13.1675
selection,Java,auto_inteiros_aleatorios_0-1000000.80000.in,23.0775
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.75000.in,17.775
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.75000.in,19.0425
selection,Java,auto_inteiros_identicos_37.75000.in,3.4275
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.75000.in,9.815
selection,Java,auto_inteiros_aleatorios_0-1000000.75000.in,16.6075
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.70000.in,13.29
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.70000.in,14.23
selection,Java,auto_inteiros_identicos_37.70000.in,3.2375
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.70000.in,7.215
selection,Java,auto_inteiros_aleatorios_0-1000000.70000.in,12.46
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.65000.in,9.5425
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.65000.in,10.1775
selection,Java,auto_inteiros_identicos_37.65000.in,3.75
selection,Java,auto_inteiros_em_ordem_nao_ascendente_0-1000000.65000.in,6.1375
selection,Java,auto_inteiros_aleatorios_0-1000000.65000.in,9.625
selection,Java,auto_inteiros_quase_ordenados_0-1000000_100.00%.60000.in,6.2575
selection,Java,auto_inteiros_quase_ordenados_0-1000000_98.00%.60000.in,6.2375
selection,Java,auto_inteiros_identicos_37.60000.in,2.7625
